Label;Start;Duration;End;cc;sn;mo;agg;ld;soc;al;beep;synch;oth;noise
cc x nf ?;4374.084;0.113;4374.197;True;False;False;False;False;False;False;False;False;False;False
synch 01:19:30;4377.714;2.031;4379.745;False;False;False;False;False;False;False;False;True;False;False
сс x;4380.084;0.135;4380.219;False;False;False;False;False;False;False;False;False;True;False
cc;4386.072;0.129;4386.201;True;False;False;False;False;False;False;False;False;False;False
cc x;4391.446;0.145;4391.591;True;False;False;False;False;False;False;False;False;False;False
cc;4395.682;0.106;4395.788;True;False;False;False;False;False;False;False;False;False;False
cc;4399.781;0.142;4399.923;True;False;False;False;False;False;False;False;False;False;False
cc;4402.709;0.164;4402.873;True;False;False;False;False;False;False;False;False;False;False
cc;4410.995;0.171;4411.166;True;False;False;False;False;False;False;False;False;False;False
cc;4417.071;0.138;4417.209;True;False;False;False;False;False;False;False;False;False;False
cc nf;4418.789;0.1;4418.889;True;False;False;False;False;False;False;False;False;False;False
cc;4421.649;0.151;4421.8;True;False;False;False;False;False;False;False;False;False;False
cc nf;4423.455;0.109;4423.564;True;False;False;False;False;False;False;False;False;False;False
cc;4428.079;0.148;4428.227;True;False;False;False;False;False;False;False;False;False;False
cc;4434.16;0.125;4434.285;True;False;False;False;False;False;False;False;False;False;False
synch 01:21:00;4467.871;1.149;4469.02;False;False;False;False;False;False;False;False;True;False;False
cc;4476.968;0.113;4477.081;True;False;False;False;False;False;False;False;False;False;False
cc nf;4493.679;0.061;4493.74;True;False;False;False;False;False;False;False;False;False;False
cc;4514.855;0.142;4514.996999999999;True;False;False;False;False;False;False;False;False;False;False
cc;4525.361;0.145;4525.506;True;False;False;False;False;False;False;False;False;False;False
cc;4531.787;0.119;4531.906;True;False;False;False;False;False;False;False;False;False;False
cc;4534.585;0.135;4534.72;True;False;False;False;False;False;False;False;False;False;False
cc;4544.341;0.116;4544.457;True;False;False;False;False;False;False;False;False;False;False
synch 01:22:30;4558.213;2.176;4560.389;False;False;False;False;False;False;False;False;True;False;False
fu cc+agg;4559.426;0.129;4559.555;False;False;False;False;False;False;False;False;False;True;False
cc;4566.168;0.135;4566.303;True;False;False;False;False;False;False;False;False;False;False
cc;4614.771;0.161;4614.932;True;False;False;False;False;False;False;False;False;False;False
cc;4628.239;0.158;4628.397;True;False;False;False;False;False;False;False;False;False;False
synch 01:24:00;4648.323;1.195;4649.518;False;False;False;False;False;False;False;False;True;False;False
fu cc+agg ;4669.154;0.161;4669.3150000000005;False;False;False;False;False;False;False;False;False;True;False
cc nf;4695.789;0.103;4695.892;True;False;False;False;False;False;False;False;False;False;False
cc nf;4698.0;0.071;4698.071;True;False;False;False;False;False;False;False;False;False;False
s nf;4701.297;0.032;4701.329;False;True;False;False;False;False;False;False;False;False;False
cc nf;4704.44;0.129;4704.5689999999995;True;False;False;False;False;False;False;False;False;False;False
cc nf;4706.162;0.138;4706.3;True;False;False;False;False;False;False;False;False;False;False
synch 01:25:30;4738.577;2.27;4740.847000000001;False;False;False;False;False;False;False;False;True;False;False
cc nf  ;4743.525;0.087;4743.612;True;False;False;False;False;False;False;False;False;False;False
soc;4762.99;0.09;4763.08;False;False;False;False;False;True;False;False;False;False;False
soc;4763.161;0.536;4763.697;False;False;False;False;False;True;False;False;False;False;False
soc x;4763.959;0.536;4764.495;False;False;False;False;False;True;False;False;False;False;False
cc nf;4783.421;0.126;4783.5470000000005;True;False;False;False;False;False;False;False;False;False;False
soc nf;4784.568;0.213;4784.781;False;False;False;False;False;True;False;False;False;False;False
cc nf;4785.117;0.096;4785.213;True;False;False;False;False;False;False;False;False;False;False
cc nf;4794.417;0.119;4794.536;True;False;False;False;False;False;False;False;False;False;False
cc nf;4799.371;0.132;4799.503;True;False;False;False;False;False;False;False;False;False;False
cc nf;4800.244;0.058;4800.302;True;False;False;False;False;False;False;False;False;False;False
cc nf ;4807.064;0.077;4807.1410000000005;True;False;False;False;False;False;False;False;False;False;False
cc nf;4809.342;0.067;4809.409;True;False;False;False;False;False;False;False;False;False;False
cc;4811.309;0.126;4811.435;True;False;False;False;False;False;False;False;False;False;False
cc nf;4811.906;0.119;4812.025;True;False;False;False;False;False;False;False;False;False;False
synch 01:27:00;4828.661;1.201;4829.862;False;False;False;False;False;False;False;False;True;False;False
s nf ?;4846.535;0.053;4846.588;False;True;False;False;False;False;False;False;False;False;False
cc x nf ?;4858.195;0.077;4858.272;True;False;False;False;False;False;False;False;False;False;False
cc;4871.368;0.119;4871.487;True;False;False;False;False;False;False;False;False;False;False
cc;4876.784;0.116;4876.9;True;False;False;False;False;False;False;False;False;False;False
fu cc+agg;4882.827;0.067;4882.894;False;False;False;False;False;False;False;False;False;True;False
cc;4890.547;0.122;4890.669;True;False;False;False;False;False;False;False;False;False;False
cc;4899.179;0.125;4899.304;True;False;False;False;False;False;False;False;False;False;False
cc;4929.384;0.115;4929.499;True;False;False;False;False;False;False;False;False;False;False
synch 01:30:00;5009.14;0.949;5010.089;False;False;False;False;False;False;False;False;True;False;False
agg;5015.948;0.368;5016.316000000001;False;False;False;True;False;False;False;False;False;False;False
agg;5022.863;0.248;5023.111;False;False;False;True;False;False;False;False;False;False;False
s;5035.808;0.054;5035.862;False;True;False;False;False;False;False;False;False;False;False
s;5036.464;0.058;5036.522;False;True;False;False;False;False;False;False;False;False;False
s;5036.561;0.048;5036.6089999999995;False;True;False;False;False;False;False;False;False;False;False
soc;5039.055;0.235;5039.29;False;False;False;False;False;True;False;False;False;False;False
soc;5039.529;0.061;5039.59;False;False;False;False;False;True;False;False;False;False;False
fu s+soc;5050.769;0.054;5050.823;False;False;False;False;False;True;False;False;False;False;False
s nf;5050.96;0.039;5050.999;False;True;False;False;False;False;False;False;False;False;False
s nf;5051.193;0.038;5051.231;False;True;False;False;False;False;False;False;False;False;False
soc;5051.354;0.197;5051.551;False;False;False;False;False;True;False;False;False;False;False
s nf;5051.806;0.042;5051.848;False;True;False;False;False;False;False;False;False;False;False
fu s+soc;5052.035;0.058;5052.093;False;False;False;False;False;True;False;False;False;False;False
s (x);5152.465;0.035;5152.5;False;True;False;False;False;False;False;False;False;False;False
s x;5153.014;0.048;5153.062;False;True;False;False;False;False;False;False;False;False;False
s;5163.478;0.035;5163.513;False;True;False;False;False;False;False;False;False;False;False
s x;5167.04;0.051;5167.091;False;True;False;False;False;False;False;False;False;False;False
fu cc+agg;5168.587;0.1;5168.687000000001;False;False;False;False;False;False;False;False;False;True;False
soc;5168.948;0.074;5169.022;False;False;False;False;False;True;False;False;False;False;False
soc;5169.071;0.219;5169.29;False;False;False;False;False;True;False;False;False;False;False
s nf;5170.668;0.019;5170.687;False;True;False;False;False;False;False;False;False;False;False
s;5171.24;0.032;5171.272;False;True;False;False;False;False;False;False;False;False;False
cc nf;5172.876;0.116;5172.992;True;False;False;False;False;False;False;False;False;False;False
s nf;5173.948;0.029;5173.977000000001;False;True;False;False;False;False;False;False;False;False;False
cc;5179.858;0.148;5180.006;True;False;False;False;False;False;False;False;False;False;False
synch 01:33:00;5189.466;1.201;5190.667;False;False;False;False;False;False;False;False;True;False;False
fu mov+ld;5191.594;0.206;5191.8;False;False;False;False;False;False;False;False;False;True;False
s x;5198.778;0.033;5198.811000000001;False;True;False;False;False;False;False;False;False;False;False
s x;5198.915;0.081;5198.996;False;True;False;False;False;False;False;False;False;False;False
s;5200.628;0.051;5200.679;False;True;False;False;False;False;False;False;False;False;False
s nf;5201.19;0.038;5201.227999999999;False;True;False;False;False;False;False;False;False;False;False
cc nf;5201.254;0.116;5201.37;True;False;False;False;False;False;False;False;False;False;False
cc nf;5201.671;0.122;5201.793000000001;True;False;False;False;False;False;False;False;False;False;False
s;5202.608;0.044;5202.652;False;True;False;False;False;False;False;False;False;False;False
s;5204.409;0.038;5204.446999999999;False;True;False;False;False;False;False;False;False;False;False
cc nf;5204.668;0.135;5204.803;True;False;False;False;False;False;False;False;False;False;False
cc nf;5205.407;0.151;5205.558;True;False;False;False;False;False;False;False;False;False;False
s nf;5205.859;0.022;5205.881;False;True;False;False;False;False;False;False;False;False;False
cc nf;5205.917;0.125;5206.042;True;False;False;False;False;False;False;False;False;False;False
s nf;5206.36;0.035;5206.3949999999995;False;True;False;False;False;False;False;False;False;False;False
sq s+cc;5207.697;0.232;5207.929;True;False;False;False;False;False;False;False;False;False;False
s nf;5209.847;0.038;5209.884999999999;False;True;False;False;False;False;False;False;False;False;False
s;5213.212;0.048;5213.26;False;True;False;False;False;False;False;False;False;False;False
s;5213.3;0.058;5213.358;False;True;False;False;False;False;False;False;False;False;False
s;5213.364;0.048;5213.411999999999;False;True;False;False;False;False;False;False;False;False;False
s;5219.672;0.045;5219.717;False;True;False;False;False;False;False;False;False;False;False
fu mov+ld;5219.936;0.219;5220.155;False;False;False;False;False;False;False;False;False;True;False
s x;5222.115;0.048;5222.163;False;True;False;False;False;False;False;False;False;False;False
fu mov+s x;5222.212;0.129;5222.341;False;False;False;False;False;False;False;False;False;True;False
s;5223.545;0.045;5223.59;False;True;False;False;False;False;False;False;False;False;False
mov;5224.751;0.245;5224.996;False;False;True;False;False;False;False;False;False;False;False
cc nf;5225.726;0.093;5225.8189999999995;True;False;False;False;False;False;False;False;False;False;False
sq s+cc x;5230.005;0.203;5230.2080000000005;True;False;False;False;False;False;False;False;False;False;False
cc x;5252.958;0.132;5253.089999999999;True;False;False;False;False;False;False;False;False;False;False
fu mov+ld  ;5260.737;0.183;5260.92;False;False;False;False;False;False;False;False;False;True;False
fu mov+ld;5267.933;0.243;5268.176;False;False;False;False;False;False;False;False;False;True;False
sq s+cc;5271.597;0.184;5271.781;True;False;False;False;False;False;False;False;False;False;False
ld x;5274.702;0.171;5274.8730000000005;False;False;False;False;True;False;False;False;False;False;False
mov;5277.633;0.274;5277.907;False;False;True;False;False;False;False;False;False;False;False
sq s+mov;5278.876;0.268;5279.144;False;False;True;False;False;False;False;False;False;False;False
sq s+cc;5290.134;0.184;5290.318;True;False;False;False;False;False;False;False;False;False;False
s x;5294.953;0.065;5295.018;False;True;False;False;False;False;False;False;False;False;False
fu s+ld;5295.05;0.145;5295.195000000001;False;False;False;False;True;False;False;False;False;False;False
s x;5297.62;0.042;5297.662;False;True;False;False;False;False;False;False;False;False;False
mov x;5302.439;0.18;5302.619000000001;False;False;True;False;False;False;False;False;False;False;False
cc;5313.642;0.109;5313.751;True;False;False;False;False;False;False;False;False;False;False
cc  ;5319.57;0.119;5319.688999999999;True;False;False;False;False;False;False;False;False;False;False
בב;5329.803;0.138;5329.941;False;False;False;False;False;False;False;False;False;True;False
cc;5334.594;0.138;5334.732;True;False;False;False;False;False;False;False;False;False;False
cc nf ? (very distant);5368.46;0.067;5368.527;True;False;False;False;False;False;False;False;False;False;False
synch 01:36:00;5370.062;1.049;5371.111;False;False;False;False;False;False;False;False;True;False;False
fu mov+ld;5371.98;0.164;5372.143999999999;False;False;False;False;False;False;False;False;False;True;False
s;5377.591;0.051;5377.642000000001;False;True;False;False;False;False;False;False;False;False;False
fu mov+s;5377.685;0.155;5377.84;False;False;True;False;False;False;False;False;False;False;False
cc;5440.13;0.206;5440.336;True;False;False;False;False;False;False;False;False;False;False
cc;5454.029;0.145;5454.174000000001;True;False;False;False;False;False;False;False;False;False;False
synch 01:37:30;5460.066;1.343;5461.409;False;False;False;False;False;False;False;False;True;False;False
s nf;5488.839;0.023;5488.862;False;True;False;False;False;False;False;False;False;False;False
s x;5489.699;0.029;5489.728;False;True;False;False;False;False;False;False;False;False;False
s x;5489.783;0.038;5489.821;False;True;False;False;False;False;False;False;False;False;False
s x;5489.967;0.035;5490.0019999999995;False;True;False;False;False;False;False;False;False;False;False
fu s+soc;5490.244;0.067;5490.311;False;False;False;False;False;True;False;False;False;False;False
s x;5490.832;0.051;5490.883000000001;False;True;False;False;False;False;False;False;False;False;False
s;5492.017;0.051;5492.068;False;True;False;False;False;False;False;False;False;False;False
s;5492.114;0.048;5492.161999999999;False;True;False;False;False;False;False;False;False;False;False
s nf;5492.228;0.015;5492.243;False;True;False;False;False;False;False;False;False;False;False
s nf;5492.263;0.032;5492.295;False;True;False;False;False;False;False;False;False;False;False
s;5492.549;0.054;5492.603;False;True;False;False;False;False;False;False;False;False;False
fu mov+s;5492.611;0.226;5492.8369999999995;False;False;True;False;False;False;False;False;False;False;False
s;5508.456;0.052;5508.508;False;True;False;False;False;False;False;False;False;False;False
s;5508.552;0.044;5508.596;False;True;False;False;False;False;False;False;False;False;False
s x;5511.113;0.038;5511.151;False;True;False;False;False;False;False;False;False;False;False
s x;5512.575;0.038;5512.612999999999;False;True;False;False;False;False;False;False;False;False;False
mov x;5512.948;0.257;5513.205;False;False;True;False;False;False;False;False;False;False;False
s x;5515.013;0.047;5515.0599999999995;False;True;False;False;False;False;False;False;False;False;False
fu mov+s x;5515.075;0.179;5515.254;False;False;False;False;False;False;False;False;False;True;False
fu s+soc;5529.262;0.052;5529.313999999999;False;False;False;False;False;True;False;False;False;False;False
s nf;5532.044;0.041;5532.085;False;True;False;False;False;False;False;False;False;False;False
fu s+soc;5532.388;0.047;5532.4349999999995;False;False;False;False;False;True;False;False;False;False;False
s nf;5532.614;0.038;5532.651999999999;False;True;False;False;False;False;False;False;False;False;False
s nf;5532.922;0.032;5532.954;False;True;False;False;False;False;False;False;False;False;False
s x;5533.101;0.032;5533.133;False;True;False;False;False;False;False;False;False;False;False
s nf;5533.245;0.035;5533.28;False;True;False;False;False;False;False;False;False;False;False
s nf;5533.492;0.038;5533.53;False;True;False;False;False;False;False;False;False;False;False
s nf;5534.108;0.041;5534.149;False;True;False;False;False;False;False;False;False;False;False
s nf;5534.194;0.044;5534.238;False;True;False;False;False;False;False;False;False;False;False
s nf;5534.402;0.029;5534.4310000000005;False;True;False;False;False;False;False;False;False;False;False
s x ;5538.271;0.035;5538.306;False;True;False;False;False;False;False;False;False;False;False
synch 01:39:00;5550.304;1.089;5551.393;False;False;False;False;False;False;False;False;True;False;False
mov nf ?;5557.636;0.188;5557.8240000000005;False;False;True;False;False;False;False;False;False;False;False
mov nf ? ;5558.048;0.151;5558.199;False;False;True;False;False;False;False;False;False;False;False
s nf ;5558.805;0.032;5558.837;False;True;False;False;False;False;False;False;False;False;False
cc;5669.512;0.108;5669.62;True;False;False;False;False;False;False;False;False;False;False
cc;5710.199;0.076;5710.275;True;False;False;False;False;False;False;False;False;False;False
cc;5733.921;0.099;5734.02;True;False;False;False;False;False;False;False;False;False;False
cc;5748.739;0.085;5748.824;True;False;False;False;False;False;False;False;False;False;False
cc;5775.066;0.129;5775.195;True;False;False;False;False;False;False;False;False;False;False
cc nf;5813.882;0.114;5813.995999999999;True;False;False;False;False;False;False;False;False;False;False
synch 01:43:30;5820.928;1.876;5822.804;False;False;False;False;False;False;False;False;True;False;False
cc nf;5825.798;0.123;5825.920999999999;True;False;False;False;False;False;False;False;False;False;False
cc nf;5835.772;0.085;5835.857;True;False;False;False;False;False;False;False;False;False;False
cc nf;5837.208;0.07;5837.277999999999;True;False;False;False;False;False;False;False;False;False;False
s nf;5842.61;0.038;5842.647999999999;False;True;False;False;False;False;False;False;False;False;False
s;5844.174;0.049;5844.223;False;True;False;False;False;False;False;False;False;False;False
s;5844.271;0.05;5844.321;False;True;False;False;False;False;False;False;False;False;False
s x;5844.714;0.036;5844.75;False;True;False;False;False;False;False;False;False;False;False
s x;5844.82;0.036;5844.856;False;True;False;False;False;False;False;False;False;False;False
soc nf;5844.964;0.094;5845.058;False;False;False;False;False;True;False;False;False;False;False
s x;5845.243;0.038;5845.281;False;True;False;False;False;False;False;False;False;False;False
s x;5845.669;0.037;5845.706;False;True;False;False;False;False;False;False;False;False;False
s x;5845.811;0.037;5845.848;False;True;False;False;False;False;False;False;False;False;False
s;5847.116;0.048;5847.164;False;True;False;False;False;False;False;False;False;False;False
fu mov+s;5847.249;0.085;5847.334;False;False;True;False;False;False;False;False;False;False;False
mov;5871.103;0.182;5871.285;False;False;True;False;False;False;False;False;False;False;False
mov;5876.486;0.22;5876.706;False;False;True;False;False;False;False;False;False;False;False
fu s+soc;5878.65;0.042;5878.692;False;False;False;False;False;True;False;False;False;False;False
sq s+mov x;5882.946;0.223;5883.169;False;False;True;False;False;False;False;False;False;False;False
s  ;5883.909;0.035;5883.9439999999995;False;True;False;False;False;False;False;False;False;False;False
s;5884.006;0.038;5884.044;False;True;False;False;False;False;False;False;False;False;False
mov;5886.607;0.193;5886.8;False;False;True;False;False;False;False;False;False;False;False
mov;5895.466;0.258;5895.724;False;False;True;False;False;False;False;False;False;False;False
mov x;5895.833;0.187;5896.0199999999995;False;False;True;False;False;False;False;False;False;False;False
s;5896.628;0.041;5896.669;False;True;False;False;False;False;False;False;False;False;False
s;5896.725;0.041;5896.7660000000005;False;True;False;False;False;False;False;False;False;False;False
s;5896.857;0.044;5896.901;False;True;False;False;False;False;False;False;False;False;False
s;5896.925;0.035;5896.96;False;True;False;False;False;False;False;False;False;False;False
fu s+soc;5898.772;0.044;5898.816;False;False;False;False;False;True;False;False;False;False;False
s;5899.016;0.029;5899.045;False;True;False;False;False;False;False;False;False;False;False
s (x);5899.515;0.029;5899.544000000001;False;True;False;False;False;False;False;False;False;False;False
s;5900.52;0.047;5900.567;False;True;False;False;False;False;False;False;False;False;False
s nf;5903.963;0.038;5904.000999999999;False;True;False;False;False;False;False;False;False;False;False
s nf;5904.782;0.035;5904.817;False;True;False;False;False;False;False;False;False;False;False
s nf;5905.322;0.032;5905.354;False;True;False;False;False;False;False;False;False;False;False
s;5907.556;0.046;5907.602;False;True;False;False;False;False;False;False;False;False;False
fu mov+s;5907.624;0.196;5907.82;False;False;True;False;False;False;False;False;False;False;False
s;5908.845;0.044;5908.889;False;True;False;False;False;False;False;False;False;False;False
s;5910.843;0.047;5910.889999999999;False;True;False;False;False;False;False;False;False;False;False
beep 01:45:00;5910.969;0.04;5911.009;False;False;False;False;False;False;False;True;False;False;False
synch 01:45:00;5911.039;1.288;5912.326999999999;False;False;False;False;False;False;False;False;True;False;False
s;5914.467;0.044;5914.5109999999995;False;True;False;False;False;False;False;False;False;False;False
s;5914.582;0.044;5914.626;False;True;False;False;False;False;False;False;False;False;False
s;5917.584;0.044;5917.628;False;True;False;False;False;False;False;False;False;False;False
fu mov+s;5917.667;0.223;5917.89;False;False;True;False;False;False;False;False;False;False;False
cc nf ?  ;5942.975;0.088;5943.063;True;False;False;False;False;False;False;False;False;False;False
s;5944.214;0.044;5944.258;False;True;False;False;False;False;False;False;False;False;False
s;5949.637;0.061;5949.697999999999;False;True;False;False;False;False;False;False;False;False;False
s;5949.731;0.049;5949.78;False;True;False;False;False;False;False;False;False;False;False
mov;5966.323;0.27;5966.593000000001;False;False;True;False;False;False;False;False;False;False;False
cc nf;5975.776;0.123;5975.898999999999;True;False;False;False;False;False;False;False;False;False;False
s;5984.943;0.049;5984.992;False;True;False;False;False;False;False;False;False;False;False
s;5985.151;0.052;5985.2029999999995;False;True;False;False;False;False;False;False;False;False;False
s;5985.406;0.055;5985.461;False;True;False;False;False;False;False;False;False;False;False
s;5985.92;0.055;5985.975;False;True;False;False;False;False;False;False;False;False;False
s;5986.684;0.047;5986.731;False;True;False;False;False;False;False;False;False;False;False
s;5986.769;0.058;5986.827;False;True;False;False;False;False;False;False;False;False;False
s;5986.86;0.047;5986.906999999999;False;True;False;False;False;False;False;False;False;False;False
s;5988.948;0.049;5988.997;False;True;False;False;False;False;False;False;False;False;False
s;5989.045;0.044;5989.089;False;True;False;False;False;False;False;False;False;False;False
s;5989.195;0.049;5989.244;False;True;False;False;False;False;False;False;False;False;False
s;5989.321;0.038;5989.3589999999995;False;True;False;False;False;False;False;False;False;False;False
s x;5989.468;0.044;5989.512;False;True;False;False;False;False;False;False;False;False;False
s x;5989.814;0.038;5989.852;False;True;False;False;False;False;False;False;False;False;False
s;5990.04;0.05;5990.09;False;True;False;False;False;False;False;False;False;False;False
s *;5990.134;0.038;5990.172;False;True;False;False;False;False;False;False;False;False;False
s;5990.199;0.035;5990.2339999999995;False;True;False;False;False;False;False;False;False;False;False
s;5991.526;0.035;5991.561;False;True;False;False;False;False;False;False;False;False;False
s;5992.187;0.038;5992.224999999999;False;True;False;False;False;False;False;False;False;False;False
fu mov+s;5992.248;0.251;5992.499;False;False;True;False;False;False;False;False;False;False;False
s;5996.644;0.041;5996.685;False;True;False;False;False;False;False;False;False;False;False
s;5997.222;0.052;5997.273999999999;False;True;False;False;False;False;False;False;False;False;False
fu mov+s;5997.298;0.179;5997.477;False;False;True;False;False;False;False;False;False;False;False
mo;5998.517;0.287;5998.804;False;False;True;False;False;False;False;False;False;False;False
mo;6000.513;0.264;6000.777;False;False;True;False;False;False;False;False;False;False;False
cc;6011.599;0.123;6011.722;True;False;False;False;False;False;False;False;False;False;False
mo;6021.43;0.185;6021.615000000001;False;False;True;False;False;False;False;False;False;False;False
sq s+cc;6037.835;0.232;6038.067;True;False;False;False;False;False;False;False;False;False;False
s;6039.854;0.044;6039.898;False;True;False;False;False;False;False;False;False;False;False
s;6039.942;0.038;6039.98;False;True;False;False;False;False;False;False;False;False;False
s x;6040.039;0.041;6040.08;False;True;False;False;False;False;False;False;False;False;False
s nf ? ;6094.037;0.048;6094.085;False;True;False;False;False;False;False;False;False;False;False
cc nf;6095.135;0.088;6095.223;True;False;False;False;False;False;False;False;False;False;False
cc nf ?  ;6096.594;0.085;6096.679;True;False;False;False;False;False;False;False;False;False;False
cc;6112.143;0.102;6112.245;True;False;False;False;False;False;False;False;False;False;False
fu cc+agg (x);6139.575;0.111;6139.686;False;False;False;False;False;False;False;False;False;True;False
cc;6197.836;0.167;6198.003000000001;True;False;False;False;False;False;False;False;False;False;False
cc;6201.963;0.138;6202.101;True;False;False;False;False;False;False;False;False;False;False
