Label;Start;Duration;End;cc;sn;mo;agg;ld;soc;al;beep;synch;oth;noise
AGG NONFOC?;3720.047;0.436;3720.483;False;False;False;True;False;False;False;False;False;False;False
SN;3720.275;0.055;3720.33;False;True;False;False;False;False;False;False;False;False;False
SOC NONFOC;3720.972;0.222;3721.1940000000004;False;False;False;False;False;True;False;False;False;False;False
CCX;3729.834;0.151;3729.9849999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3732.249;0.148;3732.397;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3737.848;0.124;3737.9719999999998;True;False;False;False;False;False;False;False;False;False;False
CC;3739.598;0.135;3739.733;True;False;False;False;False;False;False;False;False;False;False
BEEP  00:52:30;3741.609;0.04;3741.649;False;False;False;False;False;False;False;True;False;False;False
SYNCH 00:52:30;3741.908;1.429;3743.337;False;False;False;False;False;False;False;False;True;False;False
MOV NONFOC?;3746.214;0.201;3746.415;False;False;True;False;False;False;False;False;False;False;False
SN NONFOC?;3746.493;0.061;3746.554;False;True;False;False;False;False;False;False;False;False;False
SN;3747.165;0.056;3747.221;False;True;False;False;False;False;False;False;False;False;False
SN;3747.403;0.057;3747.4599999999996;False;True;False;False;False;False;False;False;False;False;False
SOC NONFOC;3747.635;0.193;3747.8280000000004;False;False;False;False;False;True;False;False;False;False;False
SOC;3748.101;0.5;3748.601;False;False;False;False;False;True;False;False;False;False;False
SN NONFOC;3748.688;0.076;3748.764;False;True;False;False;False;False;False;False;False;False;False
SN NONFOC;3748.773;0.052;3748.8250000000003;False;True;False;False;False;False;False;False;False;False;False
SN*;3749.191;0.046;3749.2369999999996;False;True;False;False;False;False;False;False;False;False;False
SN* ;3749.289;0.044;3749.333;False;True;False;False;False;False;False;False;False;False;False
SN*;3749.656;0.067;3749.723;False;True;False;False;False;False;False;False;False;False;False
SN*;3749.898;0.05;3749.9480000000003;False;True;False;False;False;False;False;False;False;False;False
SN;3750.24;0.067;3750.307;False;True;False;False;False;False;False;False;False;False;False
SN*;3752.791;0.045;3752.8360000000002;False;True;False;False;False;False;False;False;False;False;False
SN*;3753.021;0.056;3753.077;False;True;False;False;False;False;False;False;False;False;False
SOC*;3753.993;0.213;3754.206;False;False;False;False;False;True;False;False;False;False;False
SOC;3755.225;0.249;3755.4739999999997;False;False;False;False;False;True;False;False;False;False;False
SN;3755.624;0.021;3755.645;False;True;False;False;False;False;False;False;False;False;False
SN;3755.828;0.032;3755.86;False;True;False;False;False;False;False;False;False;False;False
SN NONFOC;3756.655;0.046;3756.701;False;True;False;False;False;False;False;False;False;False;False
SN;3757.424;0.064;3757.488;False;True;False;False;False;False;False;False;False;False;False
SN;3757.747;0.052;3757.799;False;True;False;False;False;False;False;False;False;False;False
SN;3757.929;0.053;3757.982;False;True;False;False;False;False;False;False;False;False;False
SN;3758.129;0.049;3758.178;False;True;False;False;False;False;False;False;False;False;False
SN;3758.274;0.056;3758.33;False;True;False;False;False;False;False;False;False;False;False
AGG NONFOC;3758.93;0.311;3759.241;False;False;False;True;False;False;False;False;False;False;False
SN*;3759.465;0.057;3759.522;False;True;False;False;False;False;False;False;False;False;False
SN*;3760.069;0.058;3760.127;False;True;False;False;False;False;False;False;False;False;False
SN*;3760.274;0.061;3760.335;False;True;False;False;False;False;False;False;False;False;False
MOV;3762.671;0.161;3762.832;False;False;True;False;False;False;False;False;False;False;False
SOC NONFOC;3764.083;0.191;3764.274;False;False;False;False;False;True;False;False;False;False;False
AGG?;3765.778;0.113;3765.8909999999996;False;False;False;True;False;False;False;False;False;False;False
AGG?;3768.263;0.158;3768.421;False;False;False;True;False;False;False;False;False;False;False
MOV NONFOC;3768.903;0.175;3769.078;False;False;True;False;False;False;False;False;False;False;False
SN;3769.317;0.059;3769.376;False;True;False;False;False;False;False;False;False;False;False
CC*;3770.757;0.127;3770.884;True;False;False;False;False;False;False;False;False;False;False
SN;3772.221;0.063;3772.284;False;True;False;False;False;False;False;False;False;False;False
SN*;3772.581;0.037;3772.618;False;True;False;False;False;False;False;False;False;False;False
SN*;3772.767;0.032;3772.799;False;True;False;False;False;False;False;False;False;False;False
SN;3776.462;0.048;3776.5099999999998;False;True;False;False;False;False;False;False;False;False;False
CC;3779.911;0.18;3780.091;True;False;False;False;False;False;False;False;False;False;False
CC;3784.687;0.158;3784.845;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3789.688;0.111;3789.799;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3791.7;0.128;3791.828;True;False;False;False;False;False;False;False;False;False;False
CC;3794.18;0.147;3794.3269999999998;True;False;False;False;False;False;False;False;False;False;False
CC;3795.824;0.175;3795.9990000000003;True;False;False;False;False;False;False;False;False;False;False
CC;3798.375;0.156;3798.531;True;False;False;False;False;False;False;False;False;False;False
CC;3800.4;0.152;3800.552;True;False;False;False;False;False;False;False;False;False;False
CC;3807.047;0.152;3807.199;True;False;False;False;False;False;False;False;False;False;False
CCX;3817.2;0.17;3817.37;True;False;False;False;False;False;False;False;False;False;False
CC;3818.771;0.136;3818.907;True;False;False;False;False;False;False;False;False;False;False
CC;3823.648;0.081;3823.7290000000003;True;False;False;False;False;False;False;False;False;False;False
BEEP 00:54:00;3831.795;0.04;3831.835;False;False;False;False;False;False;False;True;False;False;False
SYNCH 00:54:00;3832.046;0.769;3832.8149999999996;False;False;False;False;False;False;False;False;True;False;False
CC;3832.886;0.138;3833.024;True;False;False;False;False;False;False;False;False;False;False
CC;3834.272;0.127;3834.399;True;False;False;False;False;False;False;False;False;False;False
CC;3836.125;0.157;3836.282;True;False;False;False;False;False;False;False;False;False;False
CC;3841.03;0.134;3841.164;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3842.621;0.1;3842.721;True;False;False;False;False;False;False;False;False;False;False
CC;3843.381;0.129;3843.5099999999998;True;False;False;False;False;False;False;False;False;False;False
CC;3845.902;0.113;3846.015;True;False;False;False;False;False;False;False;False;False;False
CC;3850.144;0.119;3850.263;True;False;False;False;False;False;False;False;False;False;False
CC;3853.942;0.131;3854.073;True;False;False;False;False;False;False;False;False;False;False
CC;3856.118;0.137;3856.255;True;False;False;False;False;False;False;False;False;False;False
CC;3859.579;0.113;3859.692;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3860.511;0.072;3860.583;True;False;False;False;False;False;False;False;False;False;False
CC;3863.309;0.175;3863.4840000000004;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3863.533;0.098;3863.631;True;False;False;False;False;False;False;False;False;False;False
CCX;3867.38;0.147;3867.527;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3867.865;0.116;3867.9809999999998;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3868.327;0.116;3868.443;True;False;False;False;False;False;False;False;False;False;False
CC;3870.635;0.096;3870.731;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3870.753;0.153;3870.906;True;False;False;False;False;False;False;False;False;False;False
HYB[CC+AGG]?;3871.634;0.224;3871.858;False;False;False;False;False;False;False;False;False;True;False
CC;3872.6;0.142;3872.7419999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3876.282;0.14;3876.422;True;False;False;False;False;False;False;False;False;False;False
CC;3878.248;0.134;3878.382;True;False;False;False;False;False;False;False;False;False;False
CC;3882.089;0.11;3882.199;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3882.269;0.105;3882.374;True;False;False;False;False;False;False;False;False;False;False
CC;3885.6;0.118;3885.718;True;False;False;False;False;False;False;False;False;False;False
CC;3889.261;0.12;3889.381;True;False;False;False;False;False;False;False;False;False;False
CC;3893.8;0.176;3893.976;True;False;False;False;False;False;False;False;False;False;False
CC;3899.903;0.116;3900.019;True;False;False;False;False;False;False;False;False;False;False
CC;3902.92;0.117;3903.0370000000003;True;False;False;False;False;False;False;False;False;False;False
CC;3906.158;0.102;3906.2599999999998;True;False;False;False;False;False;False;False;False;False;False
CC;3908.228;0.127;3908.355;True;False;False;False;False;False;False;False;False;False;False
CC;3912.765;0.147;3912.912;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3912.964;0.14;3913.104;True;False;False;False;False;False;False;False;False;False;False
CC;3913.545;0.139;3913.684;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3915.517;0.111;3915.6279999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3916.446;0.135;3916.581;True;False;False;False;False;False;False;False;False;False;False
CC;3919.872;0.101;3919.973;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3920.483;0.08;3920.563;True;False;False;False;False;False;False;False;False;False;False
BEEP 00:55:30;3921.969;0.04;3922.009;False;False;False;False;False;False;False;True;False;False;False
SYNCH 00:55:30;3922.238;1.561;3923.799;False;False;False;False;False;False;False;False;True;False;False
CC;3925.298;0.076;3925.374;True;False;False;False;False;False;False;False;False;False;False
CC;3925.979;0.082;3926.0609999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3927.2;0.114;3927.314;True;False;False;False;False;False;False;False;False;False;False
CC;3929.227;0.094;3929.321;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3929.826;0.098;3929.924;True;False;False;False;False;False;False;False;False;False;False
CC;3931.956;0.132;3932.088;True;False;False;False;False;False;False;False;False;False;False
CC;3933.4;0.148;3933.5480000000002;True;False;False;False;False;False;False;False;False;False;False
CC;3936.0;0.127;3936.127;True;False;False;False;False;False;False;False;False;False;False
CC;3938.745;0.156;3938.901;True;False;False;False;False;False;False;False;False;False;False
CC;3944.302;0.158;3944.46;True;False;False;False;False;False;False;False;False;False;False
CC;3946.307;0.148;3946.455;True;False;False;False;False;False;False;False;False;False;False
CC;3950.945;0.16;3951.105;True;False;False;False;False;False;False;False;False;False;False
CC;3954.678;0.14;3954.8179999999998;True;False;False;False;False;False;False;False;False;False;False
CC;3956.428;0.172;3956.6;True;False;False;False;False;False;False;False;False;False;False
CC;3959.164;0.16;3959.324;True;False;False;False;False;False;False;False;False;False;False
CC;3960.576;0.138;3960.714;True;False;False;False;False;False;False;False;False;False;False
CC;3964.619;0.136;3964.755;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3965.219;0.142;3965.361;True;False;False;False;False;False;False;False;False;False;False
CC;3968.461;0.138;3968.5989999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3970.973;0.17;3971.143;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;3972.873;0.073;3972.946;True;False;False;False;False;False;False;False;False;False;False
CC;3973.535;0.12;3973.6549999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3976.543;0.101;3976.6440000000002;True;False;False;False;False;False;False;False;False;False;False
CC;3986.769;0.138;3986.9069999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3989.74;0.147;3989.8869999999997;True;False;False;False;False;False;False;False;False;False;False
CC;3999.628;0.124;3999.752;True;False;False;False;False;False;False;False;False;False;False
CC;4003.867;0.132;4003.9990000000003;True;False;False;False;False;False;False;False;False;False;False
CC;4018.025;0.114;4018.139;True;False;False;False;False;False;False;False;False;False;False
CC;4021.661;0.138;4021.799;True;False;False;False;False;False;False;False;False;False;False
CCX;4023.828;0.114;4023.942;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;4030.2;0.115;4030.3149999999996;True;False;False;False;False;False;False;False;False;False;False
CC;4030.734;0.141;4030.875;True;False;False;False;False;False;False;False;False;False;False
CC;4038.463;0.118;4038.581;True;False;False;False;False;False;False;False;False;False;False
CC;4045.45;0.149;4045.5989999999997;True;False;False;False;False;False;False;False;False;False;False
CC;4076.484;0.146;4076.63;True;False;False;False;False;False;False;False;False;False;False
CC;4118.382;0.123;4118.504999999999;True;False;False;False;False;False;False;False;False;False;False
CC;4130.121;0.111;4130.232;True;False;False;False;False;False;False;False;False;False;False
CC;4140.284;0.115;4140.398999999999;True;False;False;False;False;False;False;False;False;False;False
CC;4144.823;0.119;4144.942;True;False;False;False;False;False;False;False;False;False;False
CC;4153.032;0.131;4153.1630000000005;True;False;False;False;False;False;False;False;False;False;False
CC;4170.041;0.186;4170.227;True;False;False;False;False;False;False;False;False;False;False
CC;4172.508;0.164;4172.672;True;False;False;False;False;False;False;False;False;False;False
CC;4174.233;0.133;4174.366;True;False;False;False;False;False;False;False;False;False;False
CCX;4180.713;0.086;4180.799;True;False;False;False;False;False;False;False;False;False;False
MOV NONFOC;4238.134;0.205;4238.339;False;False;True;False;False;False;False;False;False;False;False
CC;4239.692;0.181;4239.873;True;False;False;False;False;False;False;False;False;False;False
SN;4276.463;0.047;4276.509999999999;False;True;False;False;False;False;False;False;False;False;False
SN NONFOC;4278.682;0.047;4278.728999999999;False;True;False;False;False;False;False;False;False;False;False
SN NONFOC;4278.887;0.041;4278.928;False;True;False;False;False;False;False;False;False;False;False
SN NONFOC;4279.143;0.033;4279.176;False;True;False;False;False;False;False;False;False;False;False
SN NONFOC;4279.346;0.033;4279.379;False;True;False;False;False;False;False;False;False;False;False
SN;4282.775;0.057;4282.831999999999;False;True;False;False;False;False;False;False;False;False;False
SN;4282.869;0.041;4282.91;False;True;False;False;False;False;False;False;False;False;False
SN;4283.062;0.042;4283.104;False;True;False;False;False;False;False;False;False;False;False
SN;4283.643;0.063;4283.706;False;True;False;False;False;False;False;False;False;False;False
SN;4284.551;0.048;4284.599;False;True;False;False;False;False;False;False;False;False;False
SN;4285.232;0.048;4285.28;False;True;False;False;False;False;False;False;False;False;False
SN;4287.4;0.033;4287.433;False;True;False;False;False;False;False;False;False;False;False
SN;4288.332;0.049;4288.381;False;True;False;False;False;False;False;False;False;False;False
SN;4289.996;0.025;4290.021;False;True;False;False;False;False;False;False;False;False;False
SN;4290.6;0.028;4290.628000000001;False;True;False;False;False;False;False;False;False;False;False
SN;4291.299;0.041;4291.34;False;True;False;False;False;False;False;False;False;False;False
SN;4291.791;0.033;4291.8240000000005;False;True;False;False;False;False;False;False;False;False;False
SN NONFOC;4296.788;0.051;4296.839;False;True;False;False;False;False;False;False;False;False;False
CC;4297.484;0.141;4297.625;True;False;False;False;False;False;False;False;False;False;False
CC;4301.093;0.144;4301.237;True;False;False;False;False;False;False;False;False;False;False
CCX?;4307.09;0.109;4307.1990000000005;True;False;False;False;False;False;False;False;False;False;False
CC;4322.852;0.194;4323.046;True;False;False;False;False;False;False;False;False;False;False
SN;4363.571;0.041;4363.612;False;True;False;False;False;False;False;False;False;False;False
BEEP;4372.873;0.04;4372.913;False;False;False;False;False;False;False;True;False;False;False
SN;4383.416;0.043;4383.459;False;True;False;False;False;False;False;False;False;False;False
ALARM;4399.934;0.087;4400.021000000001;False;False;False;False;False;False;True;False;False;False;False
ALARM;4400.032;0.107;4400.139;False;False;False;False;False;False;True;False;False;False;False
SN;4424.048;0.055;4424.103;False;True;False;False;False;False;False;False;False;False;False
SN?;4424.115;0.062;4424.177;False;True;False;False;False;False;False;False;False;False;False
ALARM;4450.034;0.186;4450.219999999999;False;False;False;False;False;False;True;False;False;False;False
ALARM;4451.616;0.234;4451.85;False;False;False;False;False;False;True;False;False;False;False
ALARM;4456.959;0.227;4457.186;False;False;False;False;False;False;True;False;False;False;False
ALARM;4459.168;0.217;4459.384999999999;False;False;False;False;False;False;True;False;False;False;False
SN;4460.042;0.039;4460.081;False;True;False;False;False;False;False;False;False;False;False
SN;4460.294;0.048;4460.342;False;True;False;False;False;False;False;False;False;False;False
BEEP 01:04:30;4463.023;0.04;4463.063;False;False;False;False;False;False;False;True;False;False;False
SYNCH 01:04:30;4463.172;1.659;4464.830999999999;False;False;False;False;False;False;False;False;True;False;False
ALARM;4477.307;0.246;4477.553;False;False;False;False;False;False;True;False;False;False;False
ALARM;4498.587;0.248;4498.835;False;False;False;False;False;False;True;False;False;False;False
SN;4499.478;0.065;4499.543;False;True;False;False;False;False;False;False;False;False;False
SN?;4499.58;0.087;4499.667;False;True;False;False;False;False;False;False;False;False;False
ALARM;4505.451;0.19;4505.641;False;False;False;False;False;False;True;False;False;False;False
SN;4506.0;0.075;4506.075;False;True;False;False;False;False;False;False;False;False;False
MOV?;4506.102;0.13;4506.232;False;False;True;False;False;False;False;False;False;False;False
SN;4507.581;0.018;4507.599;False;True;False;False;False;False;False;False;False;False;False
SN;4541.405;0.021;4541.4259999999995;False;True;False;False;False;False;False;False;False;False;False
ALARM?;4541.478;0.095;4541.573;False;False;False;False;False;False;True;False;False;False;False
SN;4555.577;0.044;4555.621;False;True;False;False;False;False;False;False;False;False;False
ALARM?;4555.686;0.039;4555.724999999999;False;False;False;False;False;False;True;False;False;False;False
SN;4563.042;0.032;4563.0740000000005;False;True;False;False;False;False;False;False;False;False;False
SN;4563.279;0.032;4563.311000000001;False;True;False;False;False;False;False;False;False;False;False
SN;4574.771;0.041;4574.812;False;True;False;False;False;False;False;False;False;False;False
SN;4574.914;0.031;4574.945;False;True;False;False;False;False;False;False;False;False;False
SN;4588.585;0.045;4588.63;False;True;False;False;False;False;False;False;False;False;False
SN;4588.679;0.039;4588.718;False;True;False;False;False;False;False;False;False;False;False
SN;4589.741;0.023;4589.764;False;True;False;False;False;False;False;False;False;False;False
SN;4590.091;0.02;4590.111000000001;False;True;False;False;False;False;False;False;False;False;False
SN;4590.869;0.03;4590.898999999999;False;True;False;False;False;False;False;False;False;False;False
SN;4591.121;0.015;4591.136;False;True;False;False;False;False;False;False;False;False;False
ALARM;4602.338;0.072;4602.41;False;False;False;False;False;False;True;False;False;False;False
SN;4610.7;0.032;4610.732;False;True;False;False;False;False;False;False;False;False;False
SOCX;4611.242;0.233;4611.475;False;False;False;False;False;True;False;False;False;False;False
SOC?;4624.3;0.129;4624.429;False;False;False;False;False;True;False;False;False;False;False
HYB[CC+SOC]?;4626.888;0.164;4627.052;False;False;False;False;False;False;False;False;False;True;False
CC;4631.829;0.202;4632.031;True;False;False;False;False;False;False;False;False;False;False
CC;4637.282;0.117;4637.399;True;False;False;False;False;False;False;False;False;False;False
CC;4640.309;0.131;4640.4400000000005;True;False;False;False;False;False;False;False;False;False;False
CC;4651.338;0.161;4651.499;True;False;False;False;False;False;False;False;False;False;False
CC;4660.898;0.161;4661.059;True;False;False;False;False;False;False;False;False;False;False
SN;4667.192;0.046;4667.238;False;True;False;False;False;False;False;False;False;False;False
CC;4669.741;0.119;4669.86;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;4670.605;0.141;4670.745999999999;True;False;False;False;False;False;False;False;False;False;False
CC;4674.46;0.119;4674.579;True;False;False;False;False;False;False;False;False;False;False
CC;4675.675;0.092;4675.767;True;False;False;False;False;False;False;False;False;False;False
SN;4676.013;0.021;4676.034;False;True;False;False;False;False;False;False;False;False;False
SN;4676.777;0.026;4676.803;False;True;False;False;False;False;False;False;False;False;False
CC;4676.861;0.138;4676.999;True;False;False;False;False;False;False;False;False;False;False
HYB[MOV+CC]?;4678.738;0.261;4678.999000000001;False;False;False;False;False;False;False;False;False;True;False
CC;4681.555;0.127;4681.682000000001;True;False;False;False;False;False;False;False;False;False;False
CC;4684.423;0.142;4684.565;True;False;False;False;False;False;False;False;False;False;False
CC;4691.099;0.144;4691.243;True;False;False;False;False;False;False;False;False;False;False
CC;4710.574;0.126;4710.7;True;False;False;False;False;False;False;False;False;False;False
CC;4716.359;0.14;4716.499000000001;True;False;False;False;False;False;False;False;False;False;False
SN;4738.367;0.028;4738.395;False;True;False;False;False;False;False;False;False;False;False
MOV;4738.441;0.136;4738.577;False;False;True;False;False;False;False;False;False;False;False
SNX;4750.5;0.063;4750.563;False;True;False;False;False;False;False;False;False;False;False
SN;4750.602;0.045;4750.647;False;True;False;False;False;False;False;False;False;False;False
SN;4752.559;0.028;4752.587;False;True;False;False;False;False;False;False;False;False;False
SN;4752.911;0.029;4752.9400000000005;False;True;False;False;False;False;False;False;False;False;False
CC;4762.0;0.153;4762.153;True;False;False;False;False;False;False;False;False;False;False
CC;4783.596;0.163;4783.758999999999;True;False;False;False;False;False;False;False;False;False;False
CC;4800.608;0.158;4800.7660000000005;True;False;False;False;False;False;False;False;False;False;False
CC;4810.36;0.139;4810.499;True;False;False;False;False;False;False;False;False;False;False
CC;4838.083;0.188;4838.271;True;False;False;False;False;False;False;False;False;False;False
CC;4846.855;0.098;4846.9529999999995;True;False;False;False;False;False;False;False;False;False;False
CC;4868.413;0.148;4868.561;True;False;False;False;False;False;False;False;False;False;False
CC;4876.761;0.157;4876.918000000001;True;False;False;False;False;False;False;False;False;False;False
CC;4896.591;0.172;4896.763;True;False;False;False;False;False;False;False;False;False;False
CC;4925.428;0.143;4925.571;True;False;False;False;False;False;False;False;False;False;False
CCX;4939.336;0.163;4939.499;True;False;False;False;False;False;False;False;False;False;False
CCX;4946.742;0.11;4946.852;True;False;False;False;False;False;False;False;False;False;False
CC;5105.133;0.15;5105.282999999999;True;False;False;False;False;False;False;False;False;False;False
CC;5121.156;0.147;5121.303;True;False;False;False;False;False;False;False;False;False;False
CC;5124.217;0.156;5124.373;True;False;False;False;False;False;False;False;False;False;False
CC;5137.657;0.122;5137.779;True;False;False;False;False;False;False;False;False;False;False
CC;5142.683;0.149;5142.832;True;False;False;False;False;False;False;False;False;False;False
CC;5162.69;0.161;5162.851;True;False;False;False;False;False;False;False;False;False;False
CC;5191.76;0.146;5191.906;True;False;False;False;False;False;False;False;False;False;False
CC;5204.344;0.2;5204.544;True;False;False;False;False;False;False;False;False;False;False
CC;5216.313;0.144;5216.457;True;False;False;False;False;False;False;False;False;False;False
SN;5251.853;0.066;5251.919;False;True;False;False;False;False;False;False;False;False;False
SN;5251.952;0.047;5251.999;False;True;False;False;False;False;False;False;False;False;False
CC NONFOC?;5252.118;0.129;5252.247;True;False;False;False;False;False;False;False;False;False;False
SN;5252.74;0.024;5252.764;False;True;False;False;False;False;False;False;False;False;False
CC NONFOC;5254.063;0.103;5254.166;True;False;False;False;False;False;False;False;False;False;False
SN;5255.18;0.019;5255.1990000000005;False;True;False;False;False;False;False;False;False;False;False
CC;5256.4;0.218;5256.6179999999995;True;False;False;False;False;False;False;False;False;False;False
CC;5259.433;0.135;5259.568;True;False;False;False;False;False;False;False;False;False;False
CC;5264.149;0.141;5264.29;True;False;False;False;False;False;False;False;False;False;False
CC;5267.654;0.116;5267.77;True;False;False;False;False;False;False;False;False;False;False
CC;5273.48;0.134;5273.614;True;False;False;False;False;False;False;False;False;False;False
BEEP 01:18:00;5274.579;0.04;5274.619;False;False;False;False;False;False;False;True;False;False;False
SYNCH 01:18:00;5274.73;1.236;5275.965999999999;False;False;False;False;False;False;False;False;True;False;False
CC;5276.812;0.158;5276.97;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;5278.114;0.144;5278.258;True;False;False;False;False;False;False;False;False;False;False
CC;5278.448;0.148;5278.5960000000005;True;False;False;False;False;False;False;False;False;False;False
UNK;5284.146;0.078;5284.224;False;False;False;False;False;False;False;False;False;True;False
CCX;5285.17;0.13;5285.3;True;False;False;False;False;False;False;False;False;False;False
CCX;5293.32;0.134;5293.454;True;False;False;False;False;False;False;False;False;False;False
CC;5297.561;0.158;5297.719;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;5302.647;0.101;5302.748;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;5302.95;0.142;5303.092;True;False;False;False;False;False;False;False;False;False;False
SN?;5307.164;0.102;5307.266;False;True;False;False;False;False;False;False;False;False;False
CC;5312.883;0.161;5313.044;True;False;False;False;False;False;False;False;False;False;False
ALARM?;5318.664;0.117;5318.781;False;False;False;False;False;False;True;False;False;False;False
CC NONFOC;5323.184;0.136;5323.320000000001;True;False;False;False;False;False;False;False;False;False;False
CC;5324.069;0.179;5324.2480000000005;True;False;False;False;False;False;False;False;False;False;False
CC;5335.247;0.189;5335.436000000001;True;False;False;False;False;False;False;False;False;False;False
CC;5339.601;0.179;5339.78;True;False;False;False;False;False;False;False;False;False;False
CC;5342.56;0.154;5342.714000000001;True;False;False;False;False;False;False;False;False;False;False
CC;5349.553;0.163;5349.715999999999;True;False;False;False;False;False;False;False;False;False;False
CC NONFOC;5354.69;0.174;5354.864;True;False;False;False;False;False;False;False;False;False;False
CC;5355.092;0.161;5355.253;True;False;False;False;False;False;False;False;False;False;False
CC;5358.665;0.132;5358.797;True;False;False;False;False;False;False;False;False;False;False
CC;5361.789;0.131;5361.92;True;False;False;False;False;False;False;False;False;False;False
CC;5363.545;0.107;5363.652;True;False;False;False;False;False;False;False;False;False;False
BEEP 01:19:30;5364.747;0.04;5364.787;False;False;False;False;False;False;False;True;False;False;False
SYNCH 01:19:30;5364.932;1.84;5366.772;False;False;False;False;False;False;False;False;True;False;False
CC;5365.828;0.117;5365.945000000001;True;False;False;False;False;False;False;False;False;False;False
CC;5367.396;0.126;5367.522;True;False;False;False;False;False;False;False;False;False;False
CC;5369.225;0.129;5369.354;True;False;False;False;False;False;False;False;False;False;False
CC;5370.638;0.161;5370.799;True;False;False;False;False;False;False;False;False;False;False
CC;5373.936;0.161;5374.097;True;False;False;False;False;False;False;False;False;False;False
CC;5378.634;0.15;5378.784;True;False;False;False;False;False;False;False;False;False;False
CC;5381.132;0.171;5381.303;True;False;False;False;False;False;False;False;False;False;False
CC;5384.604;0.117;5384.7210000000005;True;False;False;False;False;False;False;False;False;False;False
CC;5385.869;0.153;5386.022;True;False;False;False;False;False;False;False;False;False;False
CC;5388.751;0.144;5388.895;True;False;False;False;False;False;False;False;False;False;False
CC;5391.0;0.161;5391.161;True;False;False;False;False;False;False;False;False;False;False
CC;5394.245;0.129;5394.374;True;False;False;False;False;False;False;False;False;False;False
CC;5399.055;0.131;5399.186000000001;True;False;False;False;False;False;False;False;False;False;False
CC;5401.814;0.128;5401.942;True;False;False;False;False;False;False;False;False;False;False
SN;5411.852;0.044;5411.896;False;True;False;False;False;False;False;False;False;False;False
CC;5417.0;0.153;5417.153;True;False;False;False;False;False;False;False;False;False;False
